feature,r
terms_abstract_tfidf__amplitude low,-0.11446094277639617
terms_abstract_tfidf__amplitudes,-0.038838091619550465
terms_abstract_tfidf__amygdala,0.03332758394011543
terms_abstract_tfidf__amygdala anterior,0.028019421318502248
terms_abstract_tfidf__amygdala hippocampus,0.07616779557514067
terms_abstract_tfidf__amygdala insula,0.0037650830541194687
terms_abstract_tfidf__amygdala response,0.021084993249157465
terms_abstract_tfidf__amygdala responses,0.03335327462472711
terms_abstract_tfidf__analysed,-0.07929936280482479
terms_abstract_tfidf__analyses,-0.014541034844656693
terms_abstract_tfidf__analyze,-0.07034705794081182
terms_abstract_tfidf__analyzed,-0.02225507266486671
terms_abstract_tfidf__analyzed using,-0.03401429535223549
terms_abstract_tfidf__analyzing,-0.01861651728911594
terms_abstract_tfidf__anatomical,0.006869911737592267
terms_abstract_tfidf__anatomically,-0.04816794437469004
terms_abstract_tfidf__anatomy,-0.010097727066633137
terms_abstract_tfidf__anger,-0.0521397865201213
terms_abstract_tfidf__angry,-0.007068144970315559
terms_abstract_tfidf__angular,-0.11617471211400436
terms_abstract_tfidf__angular gyrus,-0.10527002948781844
terms_abstract_tfidf__animal,0.05168583912681037
terms_abstract_tfidf__animals,0.08815464490074194
terms_abstract_tfidf__anisotropy,-0.01626027806390248
terms_abstract_tfidf__anisotropy fa,-0.010542124314249907
terms_abstract_tfidf__anterior,-0.002509539234803978
terms_abstract_tfidf__anterior cingulate,0.003997441974140669
terms_abstract_tfidf__anterior hippocampus,0.03508209760254153
terms_abstract_tfidf__anterior insula,0.09508834491194972
terms_abstract_tfidf__anterior insular,0.10441204648509914
terms_abstract_tfidf__anterior intraparietal,0.010980855124745082
terms_abstract_tfidf__anterior medial,-0.0988374381932812
terms_abstract_tfidf__anterior posterior,-0.06619887110361321
terms_abstract_tfidf__anterior prefrontal,-0.017412994869573244
terms_abstract_tfidf__anterior superior,-0.037870742679131986
terms_abstract_tfidf__anterior temporal,-0.03342522010459095
terms_abstract_tfidf__anti,-0.04946403752746656
terms_abstract_tfidf__anticipation,0.1513191277528582
terms_abstract_tfidf__anticipatory,0.1089152496992579
terms_abstract_tfidf__anxiety,0.0049495222291130936
terms_abstract_tfidf__anxiety disorders,-0.0018802713489620092
terms_abstract_tfidf__apart,-0.019459789268206476
terms_abstract_tfidf__aphasia,0.0038181621525168563
